"OMSTenantId","OrganizationName","Country","StorageTB","LicensesEnabled","LicensesAcquired","LicenseToEnabledRatio","SignalCount","ImpersonationRiskScore","RiskTier","IsBrandNamePattern","IsInstitutionNamePattern","IsFakeNameHint","PooledProvisioningPlausible","TriageLane"
"477f44d4-a7b8-4558-b16e-e27497bc8098","NATIONAL ASSOCIATION FOR COLLEGE ADMISSION COUNSELING","United States","1.504","49","56","1.14","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"b2e51bc9-018a-4baf-b3dc-948430e84cdc","THE UNIVERSITY OF QUEENSLAND","Australia","1.502","40","1004010","25100.25","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"18174d8d-8b8e-4afb-af8a-18dffa7a7ee9","NATIONAL COLLEGE ATTAINMENT NETWORK","United States","1.497","48","42","0.88","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"fcb6f939-a065-4ff0-afaa-6b02ecc80e91","LITTLE STAR DAY SCHOOL","Switzerland","1.495","26","29","1.12","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"a10ef4fa-a126-4205-b346-a826cce55e31","BOTSWANA INSTITUTE FOR DEVELOPMENT POLICY ANALYSIS","Botswana","1.493","43","45","1.05","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"f64955b4-56ef-4fe4-9c17-1ad7f16f438d","SEOUL NATIONAL UNIVERSITY","Korea","1.491","1","1","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"d8c5234b-939c-4aa9-a68c-494792135e03","KUMON INSTITUTE OF EDUCATION CO. LTD","United Arab Emirates","1.491","13","13","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"c5b30f03-5f63-4c39-bfd9-f4ce3d3126ec","AUSTRALIAN COLLEGE OF TRAINING","Australia","1.488","39","1500000","38461.54","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"d5159ec1-3896-4917-89b0-2b3ca5678900","EXECUTIVE COUNSELLING AND TRAINING ACADEMY PTE. LTD.","Singapore","1.487","25","25","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"d552c94a-8932-4e41-9a0f-31221351b293","KANSAS STATE HIGH SCHOOL ACTIVITIES ASSOCIATION","United States","1.483","30","30","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"68814183-83e3-4adf-abe6-6d52e1bc0dea","NICHOLAS BREAKSPEAR RC SCHOOL","United Kingdom","1.478","20","4400","220","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"3ca8b757-a243-4a6b-aa76-bb100af9a34e","GROVE CITY HIGH SCHOOL BAND BOOSTERS","United States","1.473","49","249","5.08","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"2e7dbd3c-9881-4d89-8a9a-1e99ab8590db","INTERNATIONAL AIR ACADEMY","United States","1.466","2","1002","501","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"06b2a700-83c1-41e0-a7a1-6da5c8c44f4a","OASIS ACADEMY","Mauritius","1.462","24","27","1.12","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"7e4ee77c-75e8-4438-9299-bbcf9b3d090a","HERZING COLLEGE","Canada","1.458","1","610","610","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"09d4c894-b9fd-4a7d-92c4-2a214e970230","MULAMOOTTIL CENTRAL SCHOOL","India","1.451","42","1000000","23809.52","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"6a8be454-b78e-4930-9c9d-23f2d9698810","KESWICK PUBLIC SCHOOL","India","1.444","8","500","62.5","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"5383cd5d-c1c4-467f-a5dd-d46493e6a6b0","SIMPLY ACADEMY","United Kingdom","1.435","35","35","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"39b4d7b0-abc8-4b79-b21e-1079a74a790f","NEBRASKA APPLIED RESEARCH INSTITUTE","United States","1.433","29","0","0","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"9966e2ab-dd4d-4911-b59f-88ae9a2479b0","HOLY CHILD SR. SECONDARY SCHOOL","India","1.433","7","500","71.43","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"9648d0cf-366c-4814-a508-cfcca221943d","ONTARIO PUBLIC SCHOOL BOARDS' ASSOCIATION","Canada","1.43","41","52","1.27","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"c5d46a01-10fb-494b-b08c-9c656d2d0f8a","NATIONAL ASSOCIATION OF SCHOOL NURSES","United States","1.425","35","41","1.17","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"f8f1e062-74e4-48de-b2a5-0af5063a83c0","TAMER INSTITUTE FOR COMMUNITY EDUCATION","Palestinian Authority","1.424","40","45","1.12","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"41254153-a254-46f6-8edb-7c4ca4dff029","ILLINOIS HIGH SCHOOL ASSOCIATION","United States","1.42","37","37","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"4e1f1c1b-ec55-4cd7-a61a-61430c0c9801","ANMP - ANNEMOUNT SCHOOL","United Kingdom","1.419","22","327","14.86","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"03d3e826-8b6d-4ce1-ab2f-cf666da52c96","THE UNIVERSITY OF MANCHESTER WORLDWIDE","Hong Kong SAR","1.418","13","13","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"0b457c45-e361-4e10-9b79-86414102a463","OXFORD UNIVERSITY DEVELOPMENT LIMITED","United Kingdom","1.417","14","15","1.07","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"a92b83e2-3dda-40e7-abde-ef576eb5f393","KASETSART UNIVERSITY SAVING AND CREDIT COOPERATIVE","Thailand","1.412","39","40","1.03","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"71afc7f8-f04d-4bb0-b1f5-4e65abd0673c","TANGNIAN UNIVERSITY","Germany","1.411","28","1000","35.71","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"7103f874-be53-4dc0-bf3d-cce994ebcfe1","TK8 SPORTS ACADEMY GMBH","Germany","1.4","15","16","1.07","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"e2d884ec-4354-47e0-8457-c6d8e973c7be","FRIENDS OF THETFORD GRAMMAR SCHOOL","United Kingdom","1.389","6","27","4.5","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"7ceca043-64ba-4f13-9c6f-780b5449f7a1","ACADEMY OF MAGICAL ARTS","United States","1.388","49","50","1.02","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"fa23ecd7-188c-4816-a95c-56fe5877201b","INSTITUTE OF INTERNATIONAL & EUROPEAN AFFAIRS","Ireland","1.383","26","61","2.35","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"d0462186-6e6e-4ffd-98ff-84593800d38c","TOP SCOPE COLLEGE","Australia","1.377","16","16","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"d6615dc9-c81c-4b7a-83df-49656fbe2244","MOUNTAIN DISTRICT CHRISTIAN SCHOOL","Australia","1.375","16","14998","937.38","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"489941e5-aa0b-4b38-8eb9-ba065b8c56a8","MAMTA HEALTH INSTITUTE FOR MOTHER AND CHILD","India","1.37","4","3","0.75","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"d01234a9-b8e3-4e57-8310-e069ec676663","ROYAL ACADEMY OF DANCE AUSTRALIA","Australia","1.368","22","22","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"c7ed21ac-f226-44be-b9c7-b8c78f868de3","BERTHARRY ENGLISH PRIVATE SCHOOL","South Africa","1.361","39","20025","513.46","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"148f698e-9d80-4152-b7af-c5e62ddc9e6c","SCHOOL TRENDS","United Kingdom","1.358","32","32","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"96907225-95df-42d7-82a1-4e916cbb2df3","UNIVERSITY OF CALGARY PROPERTIES GROUP","Canada","1.341","1","7","7","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"21b30faa-1a70-4a98-95f2-0d89bed29ff9","ANIMAL BEHAVIOR COLLEGE","United States","1.339","11","11","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"18ebf2e7-a56a-430b-8dd8-3a983dd5b4f1","ACADEMY OF ANCIENT MUSIC","United Kingdom","1.336","13","24","1.85","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"7c565d08-227c-4a3a-9bc5-ed8d4dfc336d","JOHN XXIII COLLEGE","Australia","1.326","19","19","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"78ba31c9-d632-4239-9381-8c89145b0b79","UNIVERSITY PARK UNITED METHODIST CHURCH","United States","1.314","37","41","1.11","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"b8ead805-1c52-42de-a71d-de90507db07f","BRAHMADEV PUBLIC SCHOOL","India","1.314","16","38","2.38","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"6f4d41af-5e5b-495e-afda-30919a85f108","NANCY CAMPBELL ACADEMY","Canada","1.3","45","10000","222.22","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"8709ae4c-15b6-4c2a-9cd5-cda293aefe10","ASTA FRANKFURT UNIVERSITY OF APPLIED SCIENCES","Germany","1.297","35","37","1.06","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"9e934fcc-3c1e-4822-9fda-3cf6192a4190","CHESTERFIELD DAY SCHOOL","United States","1.288","30","220","7.33","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"73f4a9d2-73b4-42b1-bfe3-215090f3d989","4D ACADEMY","United Kingdom","1.287","20","20","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"5a03bb41-9997-4072-a8f5-051ca4a5ee26","PENSIONS POLICY INSTITUTE","United Kingdom","1.285","15","18","1.2","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"8c1c9aa1-3652-4fcf-a1da-46bd83d8f878","THE EYE ACADEMY","United Kingdom","1.282","31","31","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"78448dab-bae0-4d76-a096-a182237a894f","PRIMROSE SCHOOL AT BRIDGEWATER","United States","1.281","28","29","1.04","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"0042b457-7244-44c1-8573-334a76926383","ED-U COLLEGE","South Africa","1.281","2","2","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"ce5da591-36da-42bc-a1cc-35253739bce3","UNIVERSITY OF ABERDEEN","United Kingdom","1.276","24","1000000","41666.67","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"0cded84b-5e59-49d9-a5a4-dce0442243be","LONDON SCHOOL OF COMMERCE AND IT","United Kingdom","1.272","21","50","2.38","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"0bcc1bfc-6147-4fa4-8ae8-63c6681123ca","SARASAS WITAED BANGBON SCHOOL","Thailand","1.271","38","22500","592.11","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"075180ad-3e8f-4101-8ec9-3aed2332323d","AUSSO LEADERSHIP ACADEMY","Nigeria","1.27","10","10","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"0719395b-c653-4522-af1f-2ab3cc735af8","UNIVERSITY OF MASSACHUSETTS FOUNDATION, INC.","United States","1.267","38","57","1.5","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"5a609520-ac1b-4964-a617-c0242a757865","ROYAL COLLEGE OF CHIROPRACTORS","United Kingdom","1.266","9","9","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"30eae2e3-04fb-4088-bd5f-2d1bc1ec7a4b","COLLEGE OF OPTOMETRISTS OF ONTARIO","Canada","1.264","20","22","1.1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"625c390c-9062-4698-b75d-db7e2ee382b5","AMERICAN ACADEMY OF FORENSIC SCIENCES","United States","1.255","20","20","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"3b02342b-dbf0-4a71-bef1-04b776ff1596","DJ ACADEMY OF DESIGN","India","1.249","19","50","2.63","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"34ce58d2-5a16-4cb5-bfe3-c1b8bb10d4d6","BETHANY CATHOLIC PRIMARY SCHOOL - WERRIBEE NORTH","Australia","1.248","27","503034","18630.89","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"8249b3b1-646a-4278-a4ca-82aaa83ed8fa","INSTITUTE OF MASTERS OF WINE","United Kingdom","1.247","17","37","2.18","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"dcf5baa8-15ab-47ad-abb5-69cf40b118af","GET SET ACADEMY","United Kingdom","1.244","34","38","1.12","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"8c241979-3246-4ddc-aec9-2eb498509855","INTERNATIONAL FOOTBALL ACADEMY LTD","United Kingdom","1.242","23","25","1.09","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"d06cad2a-1597-44be-850f-be20039048b3","TAKITIMU PERFORMING ARTS SCHOOL TRUST","New Zealand","1.235","32","33","1.03","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"aebf0f19-2aac-446d-a9a7-81f1be4fb9d7","JOINT VIENNA INSTITUTE","Austria","1.235","28","32","1.14","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"d4ba25af-9c4b-4d46-a48f-a038d8ecb7e9","PAULINE QUIRKE FULL TIME ACADEMY","United Kingdom","1.231","49","3000000","61224.49","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"0f674acf-cba5-4ad6-8d36-f834819fa938","DANISH WIND POWER ACADEMY","Denmark","1.231","46","47","1.02","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"72d5564b-6be5-4405-9fa5-ba4749f0c6b7","HAUPTMAN WOODWARD INSTITUTE","United States","1.227","29","30","1.03","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"545704c3-b9a9-40d0-a323-d2f1520721b4","SHUTTLE ACADEMY","South Africa","1.225","36","85","2.36","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"fce18329-8d19-4458-bb3c-8cb5e9bde34d","OAK MEADOW MONTESSORI SCHOOL","United States","1.216","44","12031","273.43","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"18919810-2be8-43d2-9b3f-12ca112e584e","DESIGN INSTITUTE","Georgia","1.207","16","17","1.06","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"f38ed7de-b51f-4308-9945-769315d61327","LYREBIRD COLLEGE LIMITED","Australia","1.201","24","31","1.29","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"ee619503-0afe-47ec-a565-6b51cd0e3a9c","BAXENDEN ST JOHN'S C OF E PRIMARY SCHOOL","United Kingdom","1.2","47","7015","149.26","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"93af2874-3b04-4297-bf33-7df69e780b0d","MURDOCH SCHOOL","South Africa","1.194","8","12","1.5","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"a4809fef-ca90-4939-a413-05ec6c3d4fe1","IT CERTIFICATION ACADEMY","South Africa","1.193","26","57","2.19","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"595d9f20-c614-48ec-8bc7-fd310a4b9dfc","OCEAN COLLEGE","Singapore","1.192","1","10000","10000","0","17","LOW","False","True","False","False","Investigate-Next-Wave"
"7b132213-015d-4450-a9cc-a3eb58d19e99","UNIVERSITY OF NEW ORLEANS RESEARCH AND TECHNOLOGY","United States","1.188","12","13","1.08","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"65a830ea-c95a-4f24-8519-7f5a787381aa","BETZY'S SCHOOL","Italy","1.186","22","32","1.45","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"8fe03650-9c9b-4d93-9cb4-0edd135c3e75","INYATHELO: THE SOUTH AFRICAN INSTITUTE FOR ADVANCEMENT","South Africa","1.185","13","22","1.69","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"98f48146-7563-4ddb-867c-875d7f31bf93","LIGHT OF LIFE LUTHERAN CHURCH AND PRE-SCHOOL","United States","1.182","42","110","2.62","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"8317a4a5-1ced-4bb9-9164-14d2d3a4e5bf","ROMA COLLEGE OF NURSING","Lesotho","1.179","28","3772","134.71","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"cf7ace92-55a9-4810-abd8-3cc616504350","FULL GOSPEL CHURCH OF GOD COLLEGE NPC","South Africa","1.171","19","300","15.79","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"f29ffcca-6df2-42ff-8eeb-b9fe70bbed76","UNIVERSITY CONCERT HALL","Ireland","1.17","19","23","1.21","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"a9b88e1e-a929-42aa-8cb8-7b9f7e290a7f","THE OXFORD ACADEMY","United Kingdom","1.165","46","1501200","32634.78","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"a615985c-d432-486f-b4db-f021b9b85762","TM ACADEMY LTD","New Zealand","1.165","7","15","2.14","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"a3232a8d-0391-4d16-a72d-fc5b0669c904","BRADSTOW SCHOOL","United Kingdom","1.162","23","1200","52.17","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"62607670-55a8-4927-94ba-e97f8fa91769","KEAN UNIVERSITY FOUNDATION INC.","United States","1.161","20","21","1.05","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"d95c3e41-1533-4fbc-b657-3f780cf6e33a","TAYLOR UNIVERSITY BROADCASTING, INC.","United States","1.158","39","41","1.05","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"0dca23d8-2740-4a14-b07f-fa2391c97f5f","INTER SCHOOL TRAVEL LIMITED","United Kingdom","1.158","33","57","1.73","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"6af014da-e147-4a3d-857b-3a2770142d0b","UNIVERSITY RESEARCH FOUNDATION","United States","1.156","5","6","1.2","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"891833a3-d255-4734-924d-68abc7e2ad83","COMMONWEALTH BAPTIST COLLEGE","United States","1.152","37","700","18.92","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"5705fe42-6d69-4c72-b8b2-a809694ca234","THE DEVELOPER ACADEMY","United Kingdom","1.147","15","69","4.6","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"df9ce78d-1e0b-4566-8ddf-e6962d7bc38e","TREND'S ACADEMY","France","1.146","7","7","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"58845d1b-8da3-44a2-a3c8-a83a16922281","INTEB CHRISTIAN SCHOOL AND INSTITUTE","Honduras","1.139","39","3000000","76923.08","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"b55ad115-3cb1-4dad-9a5a-251ffa8927b7","DIVINE CHILD SCHOOL","India","1.137","7","1000","142.86","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"8921a57d-08db-43ff-a35a-5b8788e975f9","AUSTRALIAN COLLEGE OF NURSE PRACTITIONERS","Australia","1.134","30","30","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"1b20035f-05b2-4e6d-a2b1-cb6aceb13cc9","WISCONSIN ASSOCIATION OF SCHOOL BUSINESS OFFICIALS, INC.","United States","1.134","13","14","1.08","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"288c04c1-3ffa-4420-b1ae-12569000cb41","ST CLARE OF ASSISI CATHOLIC SCHOOL","United States","1.131","21","22","1.05","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"4693fb8d-39c1-43fe-a126-292b58fd841c","SAUDI ACADEMY OF SPORTS SCIENCES","Saudi Arabia","1.13","37","37","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"af04a3db-1b71-459d-aa97-eb4bb0a73fe7","INSTITUTE OF CHARTERED FORESTERS","United Kingdom","1.127","17","18","1.06","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"194d69ed-1118-4291-bc04-6162b38d40e4","DA VINCI ACADEMY","Brazil","1.111","19","19","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"c9f3c1da-9b4f-4783-9b4e-7a64de9db1c8","TAYLORWEIR SCHOOL OF HAIRDRESSING","Australia","1.11","28","28","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"126aecdd-1a49-4e91-9de9-8a691b0634c5","THE COOKING ACADEMY","United Kingdom","1.108","6","3","0.5","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"f228af88-3346-4d3c-a9aa-a6dfcf018a39","ST. JOSEPH???S INTERNATIONAL SCHOOL","India","1.104","13","10000","769.23","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"dcf653c2-26e9-4e7f-93fb-f63fecaec2b6","SUMMIT WORSHIP CENTER AND COLLEGE","United States","1.104","17","23","1.35","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"23d4c5e6-3854-4244-aa9c-25f09dd706a8","COLLEGE AND COUNTY","United Kingdom","1.095","37","37","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"d8dd46bf-50bc-41cb-89e7-d5c90c1e557e","COLLEGE AVENUE BAPTIST CHURCH","United States","1.092","12","12","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"f29f1974-0f9f-44a7-9f39-faca1c531791","MISSION AVIATION TRAINING ACADEMY","United States","1.091","21","22","1.05","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"eb65721c-ea04-484c-ac9f-2a0498173881","MAPUNGUBWE INSTITUTE","South Africa","1.083","41","46","1.12","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"d7d34181-e461-4f6a-b813-b42263aea68f","AUSTRALIAN TRAINING INSTITUTE","Australia","1.078","36","5522","153.39","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"4955a96d-f3ac-4451-b3fc-d2058da25143","THE INSTITUTE OF OSTEOPATHY","United Kingdom","1.077","25","26","1.04","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"54827a7a-c4a0-40bc-a84c-77be7c264262","SCHOOL & ONDERWIJS SERVICE","Netherlands","1.071","3","3","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"fa66459e-6a3b-44c4-8d81-feff5458488a","UNIVERSITY SPORTMARKETING","Hungary","1.071","17","17","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"a6f5e394-a6de-4d38-9c94-6209c4f7e0bf","SHIFTED ACADEMY","Canada","1.068","24","1185","49.38","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"0d380ede-1fbe-4f02-b950-2e094ea8eb21","COLLEGE OF NATUROPATHS OF ONTARIO","Canada","1.067","28","31","1.11","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"d9cace1e-3e8d-4acd-9157-68c6f6124e57","COLLEGE DEVELOPMENT NETWORK","United Kingdom","1.066","43","45","1.05","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"e7d6c270-906d-47da-8061-9b06e18773a8","INTERNATIONAL BIBLE TRAINING COLLEGE","United Kingdom","1.065","37","37","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"5ab89be4-a918-4670-b067-99a67539a0d3","CITY SCHOOL OF LANGUAGES","United Kingdom","1.062","9","9","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"524dc312-bf72-43b1-97e4-72dbb5202350","CANADIAN COLLEGE OF PERFORMING ARTS","Canada","1.059","15","15","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"687d277e-1537-41eb-b0c0-ce375ce2eb54","COUNCIL OF AUSTRALIAN UNIVERSITY LIBRARIANS","Australia","1.054","13","14","1.08","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"de6e4410-e682-4b0a-ad8f-0ac5cb64278f","RACING TO SCHOOL","United Kingdom","1.05","7","7","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"6dc1c416-1082-4a19-8f1d-5ad93dd95715","INTEGRATED SCHOOL HOUSE, INC","United States","1.042","13","14","1.08","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"39e39b21-051b-4ae0-92f5-7ae1efbfe671","EUCIM BUSINESS SCHOOL","Peru","1.042","22","21","0.95","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"e93a054b-b99e-4adc-b6ca-f13d6712e411","KAZ SCHOOL & WELFARE","Australia","1.041","1","1","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"f85c94fc-185b-4fcc-914d-cb425526b11d","JBA INSTITUTE","United States","1.04","33","40","1.21","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"636610fd-fdfc-4007-9a49-932be8a792d7","URBAN MOVE ACADEMY","Switzerland","1.037","32","205","6.41","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"944d90aa-2542-41a6-b4e8-3ceab7125c5d","HOGAN LEARNING ACADEMY","United States","1.034","38","42","1.11","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"1b27c0fa-649f-404e-b5e5-45d326080b5b","NATIONAL INSTITUTE OF PHARMACEUTICAL EDUCATION AND RESEARCH HYDERABAD","India","1.03","48","2460","51.25","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"7c57e7c0-8d45-4240-834a-fd477c893e07","SCHOOL ALLIANCE FOR EXCELLENCE","United Kingdom","1.028","32","32","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"137256d1-8f67-493b-9819-257731c0c173","CBRN ACADEMY LTD","United Kingdom","1.026","11","11","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"e64d8a4e-d114-422a-9cc4-1bc15fcd7b33","THE INSTITUTE FOR EDUCATIONAL VOLUNTEER PROGRAMS","United States","1.025","33","299","9.06","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"821c3e39-3218-4137-9d86-808921a24832","AUSTRALASIAN COLLEGE OF HEALTH SERVICE MANAGEMENT","Australia","1.023","21","23","1.1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"7ac6aa34-f8aa-4bb6-857c-f3e467de3e95","Q8MOTO ACADEMY","Kuwait","1.022","11","21","1.91","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"f1da63a0-175e-4c86-9c24-284dc106eca4","FLORIDA HIGH SCHOOL ATHLETIC ASSOCIATION","United States","1.016","34","34","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"b74b0bfe-b646-473a-8482-262b3125f9bd","BUILDING INSTITUTE AOTEAROA","New Zealand","1.016","6","7","1.17","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"99bdfdbe-efb2-4aea-ad04-23160b2de526","ACADEMY OF EXECUTIVE COACHING LTD","United Kingdom","1.015","43","43","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"ca286724-8a8f-4507-9a9d-08d9f75722e0","PIMA COMMUNITY COLLEGE FOUNDATION, INC.","United States","1.012","18","23","1.28","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"ee470e25-9094-4f52-bbd1-61fd7c523319","INSTITUTE OF MEDICINE & LAW","India","1.012","18","18","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"8d88c16d-ecab-4db5-a8b1-0b1a1c181fe5","LAPALALA WILDERNESS SCHOOL","South Africa","1.006","10","10","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"16e35660-12cf-409d-a1e3-12117208451a","THE DOON SCHOOL OLD BOYS' SOCIETY","India","1.002","10","10","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"d2321c13-47d3-4b67-9b6e-c747758919d4","KIDSREACH SCHOOL OF CHILDREN'S MINISTRIES INC.","Australia","1.001","3","3","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
